name,jurisdiction,jurisdictionType,entityType,status,birthyear,zipcode
"NORRELL HEALTH CARE, INC.",GEORGIA,world,Statement & Designation By Foreign Corporation,Surrendered,1981,90017
CITICOM INC.,CANADA,world,Statement & Designation By Foreign Corporation,Surrendered,1981,90630
SCANDINAVIAN BANK LIMITED,UNITED KINGDOM,world,Statement & Designation By Foreign Corporation,Forfeited,1981,90017
"DIGITAL SOLUTIONS, INC.",GEORGIA,world,Statement & Designation By Foreign Corporation,Forfeited,1981,91301
"PILOTS ENGINEERING, LTD.",GEORGIA,world,Statement & Designation By Foreign Corporation,Forfeited,1981,90723
"NEW VENDING PRODUCTS, INC.",GEORGIA,world,Statement & Designation By Foreign Corporation,Forfeited,1981,90036
VACATION HOTELS LIMITED,NEW ZEALAND,world,Statement & Designation By Foreign Corporation,Forfeited,1981,90067
U.K. MANPOWER REFERRAL LIMITED,GUERNSEY,world,Statement & Designation By Foreign Corporation,Forfeited,1981,90291
CONSTAR PLASTICS INC.,GEORGIA,world,Statement & Designation By Foreign Corporation,Surrendered,1981,90017
BIRDSVILLE N.V.,NETHERLANDS ANTILLES,world,Statement & Designation By Foreign Corporation,Forfeited,1981,90067
SCALLOWAY INVESTMENTS N.V.,NETHERLANDS ANTILLES,world,Statement & Designation By Foreign Corporation,Surrendered,1981,90067
ELLENCO N.V.,NETHERLANDS ANTILLES,world,Statement & Designation By Foreign Corporation,Forfeited,1981,90067
SPRINGVILLE PROPERTIES N.V.,NETHERLANDS ANTILLES,world,Statement & Designation By Foreign Corporation,Surrendered,1981,90067
HUNTING GATE PACIFIC LIMITED,UNITED KINGDOM,world,Statement & Designation By Foreign Corporation,Surrendered,1981,90017
"BAMBOO ODYSSEY LIMITED, WHICH WILL TRANSACT BUSINESS IN CALIFORNIA AS 'B. L. ENTERPRISES'",HONG KONG,world,Statement & Designation By Foreign Corporation,Forfeited,1981,91748
HITACHI POWER TOOLS U. S. A. LTD.,GEORGIA,world,Statement & Designation By Foreign Corporation,Surrendered,1981,91311
OY WIIK & HOGLUND AB,FINLAND,world,Statement & Designation By Foreign Corporation,Surrendered,1981,90017
"AUTOLOOK CO., LTD.",JAPAN,world,Statement & Designation By Foreign Corporation,Surrendered,1981,90012
"CBD ENTERPRISES, INC.",GEORGIA,world,Statement & Designation By Foreign Corporation,Surrendered,1981,90017
"CLOCKWISE HOLDINGS, INC., WHICH WILL DO BUSINESS IN CALIFORNIA AS ""TECHNICAL OPPORTUNITIES PERSONNEL SERVICES""",GEORGIA,world,Statement & Designation By Foreign Corporation,Forfeited,1981,90006
"FIRST FAMILY FINANCIAL SERVICES, INC.",GEORGIA,world,Statement & Designation By Foreign Corporation,Surrendered,1981,90017
CROSFIELD ELECTRONICS (U.S.A.) LIMITED,UNITED KINGDOM,world,Statement & Designation By Foreign Corporation,Surrendered,1981,90017
UNIVERSAL STABLES N.V.,NETHERLANDS ANTILLES,world,Statement & Designation By Foreign Corporation,Forfeited,1981,90017
"WILMA PACIFIC, INC.",GEORGIA,world,Statement & Designation By Foreign Corporation,Forfeited,1981,90017
C.A.E. - CANADIAN ALTERNATIVE ENERGY CORPORATION,CANADA,world,Statement & Designation By Foreign Corporation,Forfeited,1981,90291
"CONSTRUCTORA Y DESARROLLADORA DEL PACIFICO, S.A.",MEXICO,world,Statement & Designation By Foreign Corporation,Forfeited,1981,90067
"COSMOPOLITAN FILMS, S. A.",MEXICO,world,Statement & Designation By Foreign Corporation,Surrendered,1981,90036
CORONADO SAN PEDRO LIMITED N.V.,NETHERLANDS ANTILLES,world,Statement & Designation By Foreign Corporation,Surrendered,1981,90017
SOLMA N.V.,NETHERLANDS ANTILLES,world,Statement & Designation By Foreign Corporation,Surrendered,1981,90017
LIBERTY MERCANTILE OF CANADA LIMITED/LA SOCIETE LIBERTY DU CANADA LIMITEE,CANADA,world,Statement & Designation By Foreign Corporation,Active,1981,91367
ISRAEL DISCOUNT BANK LIMITED,ISRAEL,world,Statement & Designation By Foreign Corporation,Surrendered,1981,90210
"KOWA REAL ESTATE INVESTMENT CO., LTD.",JAPAN,world,Statement & Designation By Foreign Corporation,Surrendered,1981,90017
215825 ALBERTA LTD.,CANADA,world,Statement & Designation By Foreign Corporation,Forfeited,1981,90212
"RELIANCE CAPITAL SERVICES CORP. OF L.A., WHICH WILL DO BUSINESS IN CALIFORNIA AS REL-CAPITAL SERVICES CORPORATION",GEORGIA,world,Statement & Designation By Foreign Corporation,Surrendered,1981,90048
WESTERN SECURITY SYSTEMS AND SERVICES N.V.,NETHERLANDS ANTILLES,world,Statement & Designation By Foreign Corporation,Surrendered,1981,90504
WESTECH CORPORATION WHICH WILL DO BUSINESS IN CALIFORNIA AS GEORGIA WESTECH CORPORATION,GEORGIA,world,Statement & Designation By Foreign Corporation,Forfeited,1981,90017
"DORADO FILMS, SOCIEDAD ANONIMA",MEXICO,world,Statement & Designation By Foreign Corporation,Surrendered,1981,90036
"OMUNGAK PUBLISHING CO., LTD.","KOREA,SOUTH",world,Statement & Designation By Foreign Corporation,Forfeited,1982,90015
CULVERADA INNS LIMITED,BRITISH VIRGIN ISLANDS,world,Statement & Designation By Foreign Corporation,Surrendered,1982,90017
L&T (GUAM) CORPORATION,GUAM,world,Statement & Designation By Foreign Corporation,Forfeited,1982,90028
AMSIN INVESTMENT CORPORATION N.V.,NETHERLANDS ANTILLES,world,Statement & Designation By Foreign Corporation,Surrendered,1982,90017
STANLEY YEUNG AND SON N.V.,NETHERLANDS ANTILLES,world,Statement & Designation By Foreign Corporation,Surrendered,1982,90017
"S.R. ESTATES, N.V.",NETHERLANDS ANTILLES,world,Statement & Designation By Foreign Corporation,Forfeited,1982,90067
MOLYNEUX ROCHE CORPORATION LIMITED,ISLE OF MAN,world,Statement & Designation By Foreign Corporation,Forfeited,1982,90291
NOAH COMPANY N.V; WHICH WILL DO BUSINESS IN CALIFORNIA AS NOAH DEVELOPMENT COMPANY N.V.,NETHERLANDS ANTILLES,world,Statement & Designation By Foreign Corporation,Surrendered,1982,91754
MAPLES CORPORATION N.V.,NETHERLANDS ANTILLES,world,Statement & Designation By Foreign Corporation,Forfeited,1982,90017
DIGITAL VIDEO SYSTEMS INC.,CANADA,world,Statement & Designation By Foreign Corporation,Surrendered,1982,90017
COPSEVERGE N.V.,NETHERLANDS ANTILLES,world,Statement & Designation By Foreign Corporation,Forfeited,1982,90017
"AUTOMATED SYSTEMS, INC., WHICH WILL DO BUSINESS IN CALIFORNIA UNDER THE NAME OF AUTOMATED SYSTEMS OF GEORGIA",GEORGIA,world,Statement & Designation By Foreign Corporation,Forfeited,1982,91326
VERDES N.V.,NETHERLANDS ANTILLES,world,Statement & Designation By Foreign Corporation,Surrendered,1982,90017
CRENSHAW INVESTMENTS N.V. WHICH WILL DO BUSINESS IN CALIFORNIA AS CORBIN CORP.,NETHERLANDS ANTILLES,world,Statement & Designation By Foreign Corporation,Surrendered,1982,90017
BIGBURY COMPANY N.V.,NETHERLANDS ANTILLES,world,Statement & Designation By Foreign Corporation,Surrendered,1982,91776
CODORVEST N.V.,NETHERLANDS,world,Statement & Designation By Foreign Corporation,Merged Out,1982,90405
FOREIGN COASTAL INVESTMENTS LIMITED,HONG KONG,world,Statement & Designation By Foreign Corporation,Forfeited,1982,90024
NATIONAL DIRECTORY COMPANY WHICH WILL DO BUSINESS IN CALIFORNIA AS (GEORGIA) NATIONAL DIRECTORY COMPANY,GEORGIA,world,Statement & Designation By Foreign Corporation,Surrendered,1982,90017
METRAD CORPORATION N. V.,NETHERLANDS ANTILLES,world,Statement & Designation By Foreign Corporation,Surrendered,1982,90017
CALYON,FRANCE,world,Statement & Designation By Foreign Corporation,Active,1982,90017
"HARDING ERECTORS, INC.",GEORGIA,world,Statement & Designation By Foreign Corporation,Forfeited,1982,90017
"BANG-IL INDUSTRIES, LTD.","KOREA,SOUTH",world,Statement & Designation By Foreign Corporation,Surrendered,1982,90015
"NCR INFORMATION IMAGING SYSTEMS, INC.",GEORGIA,world,Statement & Designation By Foreign Corporation,Forfeited,1982,90017
ALAMAD CORPORATION N.V.,NETHERLANDS ANTILLES,world,Statement & Designation By Foreign Corporation,Surrendered,1982,90017
"LAMIN-ART, INC.",GEORGIA,world,Statement & Designation By Foreign Corporation,Surrendered,1982,90017
"PUTNAM INVESTMENTS, N.V.",NETHERLANDS ANTILLES,world,Statement & Designation By Foreign Corporation,Forfeited,1982,90067
JAEGER CARVED ARTS LIMITED,HONG KONG,world,Statement & Designation By Foreign Corporation,Surrendered,1982,90291
PHILO DEVELOPMENTS INCORPORATED N.V.,NETHERLANDS ANTILLES,world,Statement & Designation By Foreign Corporation,Surrendered,1982,90017
"THE NISSAN FIRE & MARINE INSURANCE CO., LTD.",JAPAN,world,Statement & Designation By Foreign Corporation,Surrendered,1982,90017
SHORE PUBLISHING COMPANY,GEORGIA,world,Statement & Designation By Foreign Corporation,Surrendered,1982,90017
"DURAND-WAYLAND, INC.",GEORGIA,world,Statement & Designation By Foreign Corporation,Active,1982,90017
"CANTERA INVESTMENTS, LTD.",CANADA,world,Statement & Designation By Foreign Corporation,Forfeited,1982,90017
"CLAREWOOD PROPERTIES, N.V.",NETHERLANDS ANTILLES,world,Statement & Designation By Foreign Corporation,Forfeited,1982,90067
THE GEORGIA MARBLE COMPANY,GEORGIA,world,Statement & Designation By Foreign Corporation,Surrendered,1982,90017
"CABOVIDA, S.A. DE C.V.",MEXICO,world,Statement & Designation By Foreign Corporation,Forfeited,1982,90064
HALE RESOURCES LTD.,CANADA,world,Statement & Designation By Foreign Corporation,Forfeited,1982,90212
SELBY INVESTMENT LIMITED WHICH WILL DO BUSINESS IN CALIFORNIA AS SELBY DEVELOPMENT LIMITED,LIBERIA,world,Statement & Designation By Foreign Corporation,Surrendered,1982,91754
NEWRY INVESTMENT LIMITED,LIBERIA,world,Statement & Designation By Foreign Corporation,Surrendered,1982,91754
KYLE INVESTMENT LIMITED WHICH WILL DO BUSINESS IN CALIFORNIA AS KYLE DEVELOPMENT LIMITED,LIBERIA,world,Statement & Designation By Foreign Corporation,Surrendered,1982,91754
NAELDRO CAPITAL N.V.,NETHERLANDS ANTILLES,world,Statement & Designation By Foreign Corporation,Forfeited,1982,90017
FLEXIBLE PRODUCTS COMPANY WHICH WILL DO BUSINESS IN CALIFORNIA AS 'FLEXIBLE PRODUCTS CO. -WEST',GEORGIA,world,Statement & Designation By Foreign Corporation,Active,1982,90017
HARTFORD REALTY CORPORATION N.V.,NETHERLANDS ANTILLES,world,Statement & Designation By Foreign Corporation,Surrendered,1982,90017
AFRICAPORT S.A.,LIBERIA,world,Statement & Designation By Foreign Corporation,Forfeited,1982,90017
"M & E CONTRACTORS, INC.",GEORGIA,world,Statement & Designation By Foreign Corporation,Forfeited,1982,90017
PETRONUKE (U.K.) LIMITED,UNITED KINGDOM,world,Statement & Designation By Foreign Corporation,Surrendered,1982,90017
"MULTI PACIFIC CORPORATION N.V., WHICH SHALL DO BUSINESS IN CALIFORNIA AS MULTI PACIFIC INTERNATIONAL",NETHERLANDS ANTILLES,world,Statement & Designation By Foreign Corporation,Surrendered,1982,91746
"JOINT PURCHASE COMPANY, INC.",PANAMA,world,Statement & Designation By Foreign Corporation,Forfeited,1982,90212
"SHUWA CO., LTD.",JAPAN,world,Statement & Designation By Foreign Corporation,Forfeited,1982,91706
INVESTATE N.V.,NETHERLANDS ANTILLES,world,Statement & Designation By Foreign Corporation,Surrendered,1982,90017
"JCB INTERNATIONAL CO., LTD., A JAPANESE CORPORATION WHICH WILL DO BUSINESS IN CALIFORNIA AS JCB INTERNATIONAL CREDIT CARD CO., LTD.",JAPAN,world,Statement & Designation By Foreign Corporation,Active,1982,90017
JOK INVESTMENT N.V.,NETHERLANDS,world,Statement & Designation By Foreign Corporation,Forfeited,1982,90028
DEFINA ZUERICH AG,SWITZERLAND,world,Statement & Designation By Foreign Corporation,Surrendered,1982,90017
KEMMERLIN INVESTMENTS N.V.,NETHERLANDS,world,Statement & Designation By Foreign Corporation,Surrendered,1982,90071
"FAR EAST CONTAINER SERVICES, LTD.",HONG KONG,world,Statement & Designation By Foreign Corporation,Forfeited,1982,90746
GREENRIDGE CORPORATION N.V.,NETHERLANDS ANTILLES,world,Statement & Designation By Foreign Corporation,Surrendered,1982,90077
PD MAGNETICS B.V.,NETHERLANDS,world,Statement & Designation By Foreign Corporation,Forfeited,1982,90017
AMERICAN AGENCY LIFE INSURANCE COMPANY,GEORGIA,world,Statement & Designation By Foreign Corporation,Surrendered,1982,91436
ALDRIDGE INVESTMENT LIMITED,LIBERIA,world,Statement & Designation By Foreign Corporation,Surrendered,1982,91754
"MITCHELL INSERT SYSTEMS, INC.",GEORGIA,world,Statement & Designation By Foreign Corporation,Forfeited,1982,91436
FLORRIE CORPORATION N.V. WHICH WILL DO BUSINESS IN CALIFORNIA AS F.C.N.V.,NETHERLANDS ANTILLES,world,Statement & Designation By Foreign Corporation,Surrendered,1982,90212
COMPETROL REAL ESTATE LIMITED,BRITISH VIRGIN ISLANDS,world,Statement & Designation By Foreign Corporation,Forfeited,1982,90017
THE SIAM COMMERCIAL BANK PUBLIC COMPANY LIMITED,THAILAND,world,Statement & Designation By Foreign Corporation,Surrendered,1982,90703
LITTLE SISTER PICTURES INC.,CANADA,world,Statement & Designation By Foreign Corporation,Surrendered,1982,90039
"CITY FINANCE COMPANY OF OKLAHOMA, INC. WHICH WILL DO BUSINESS IN CALIFORNIA AS SFC FINANCIAL SERVICES",GEORGIA,world,Statement & Designation By Foreign Corporation,Forfeited,1982,91606
PETROLEUM SUPPLY INTERNATIONAL LTD. WHICH WILL DO BUSINESS IN CALIFORNIA AS PETROLEUM PRODUCTS LTD.,CANADA,world,Statement & Designation By Foreign Corporation,Forfeited,1982,90017
CANADIAN GENERAL ELECTRIC INTERNATIONAL LIMITED,CANADA,world,Statement & Designation By Foreign Corporation,Forfeited,1982,90017
GREENWYTHE N.V.,NETHERLANDS ANTILLES,world,Statement & Designation By Foreign Corporation,Forfeited,1982,90017
NEW FORM TELEVISION (1982) LIMITED,CANADA,world,Statement & Designation By Foreign Corporation,Forfeited,1982,90017
"GOLDEN STATE INVESTMENTS, INC. WHICH WILL DO BUSINESS IN CALIFORNIA AS GEORGIA GOLDEN STATE INVESTMENTS, INC.",GEORGIA,world,Statement & Designation By Foreign Corporation,Surrendered,1982,90017
TAYTON INVESTMENTS N.V.,NETHERLANDS ANTILLES,world,Statement & Designation By Foreign Corporation,Forfeited,1982,90212
SAF-TEC CORPORATION WHICH WILL DO BUSINESS IN CALIFORNIA AS: STAY-ALIVE CORP.,GEORGIA,world,Statement & Designation By Foreign Corporation,Forfeited,1982,90017
606 NORTH CANNON N.V.,NETHERLANDS ANTILLES,world,Statement & Designation By Foreign Corporation,Forfeited,1982,91801
ROKE DISTRIBUTORS LIMITED,CANADA,world,Statement & Designation By Foreign Corporation,Forfeited,1982,90212
RAMEAU CORPORATION N.V.,NETHERLANDS ANTILLES,world,Statement & Designation By Foreign Corporation,Surrendered,1982,90017
"UNITED TIRE & RUBBER CO. LIMITED, ""WHICH WILL DO BUSINESS IN CALIFORNIA AS UTR OF CANADA""",CANADA,world,Statement & Designation By Foreign Corporation,Forfeited,1982,90017
DIGITAL VIDEO SYSTEM CORP.,CANADA,world,Statement & Designation By Foreign Corporation,Forfeited,1982,90017
PECAN CORPORATION N.V.,NETHERLANDS ANTILLES,world,Statement & Designation By Foreign Corporation,Surrendered,1982,90212
RIBERNA ANSTALT,LIECHTENSTEIN,world,Statement & Designation By Foreign Corporation,Forfeited,1982,90017
JIDDAH CORPORATION N.V.,CAYMAN ISLANDS,world,Statement & Designation By Foreign Corporation,Forfeited,1982,90067
"AROMEL, S.A.",PANAMA,world,Statement & Designation By Foreign Corporation,Surrendered,1982,90017
"MGC VENTURES, LTD",BERMUDA,world,Statement & Designation By Foreign Corporation,Forfeited,1982,90017
"SHMARA GENERAL TRADING CO., LTD.",GEORGIA,world,Statement & Designation By Foreign Corporation,Forfeited,1983,91745
S T O C,FRANCE,world,Statement & Designation By Foreign Corporation,Forfeited,1983,90017
TOMBRIDGE INCORPORATED N.V.,NETHERLANDS,world,Statement & Designation By Foreign Corporation,Surrendered,1983,90017
"WEST COAST COOKIES, INC.",GEORGIA,world,Statement & Designation By Foreign Corporation,Forfeited,1983,90017
VITOL S.A.,SWITZERLAND,world,Statement & Designation By Foreign Corporation,Surrendered,1983,90017
BANK OF CREDIT AND COMMERCE INTERNATIONAL S.A.,LUXEMBOURG,world,Statement & Designation By Foreign Corporation,Forfeited,1983,90014
URBAN COMMUNICATIONS CORPORATION,GEORGIA,world,Statement & Designation By Foreign Corporation,Forfeited,1983,90017
"THE MITSUI TRUST & BANKING CO., LTD.",JAPAN,world,Statement & Designation By Foreign Corporation,Surrendered,1983,90071
BYERS COMMUNICATIONS CORPORATION,GEORGIA,world,Statement & Designation By Foreign Corporation,Surrendered,1983,90017
VALLINGHAM CORP. N.V.,NETHERLANDS ANTILLES,world,Statement & Designation By Foreign Corporation,Surrendered,1983,90067
FORDERSTEDT CORPORATION N.V.,NETHERLANDS,world,Statement & Designation By Foreign Corporation,Forfeited,1983,90067
"AARON RENTS, INC.",GEORGIA,world,Statement & Designation By Foreign Corporation,Surrendered,1983,90017
RHODEWAY INC.,PANAMA,world,Statement & Designation By Foreign Corporation,Active,1983,90274
LA ALTA INVESTMENTS LTD.,CANADA,world,Statement & Designation By Foreign Corporation,Surrendered,1983,90017
CARRUF CORPORATION NO. 6 N.V.,NETHERLANDS ANTILLES,world,Statement & Designation By Foreign Corporation,Surrendered,1983,90017
"BUNKA HOSO BRAINS CO., LTD.",JAPAN,world,Statement & Designation By Foreign Corporation,Forfeited,1983,90266
TUCK VALLEY N.V.,NETHERLANDS ANTILLES,world,Statement & Designation By Foreign Corporation,Forfeited,1983,90017
"BBL INDUSTRIES, INC.",GEORGIA,world,Statement & Designation By Foreign Corporation,Surrendered,1983,90501
"SENTROL SYSTEMS, INC.",GEORGIA,world,Statement & Designation By Foreign Corporation,Forfeited,1983,90017
CATAND CORP. N.V.,NETHERLANDS ANTILLES,world,Statement & Designation By Foreign Corporation,Surrendered,1983,90017
MARINE CORPORATION OF SOUTHERN PACIFIC,PHILIPPINES,world,Statement & Designation By Foreign Corporation,Forfeited,1983,90020
"DIGITAL COMMUNICATIONS ASSOCIATES, INC., WHICH WILL DO BUSINESS IN CALIFORNIA AS DIGITAL COMMUNICATIONS ASSOCIATES, INC. OF GEORGIA",GEORGIA,world,Statement & Designation By Foreign Corporation,Surrendered,1983,90017
"IGEC (U.S.A.), LTD.",GEORGIA,world,Statement & Designation By Foreign Corporation,Forfeited,1983,90028
LLOYDS BANK INTERNATIONAL LIMITED,UNITED KINGDOM,world,Statement & Designation By Foreign Corporation,Surrendered,1983,90017
"NATIONAL COMPUTER MAINTENANCE, INC.",GEORGIA,world,Statement & Designation By Foreign Corporation,Forfeited,1983,91792
"ASAHI SOSETSU CO., LTD.",JAPAN,world,Statement & Designation By Foreign Corporation,Surrendered,1983,90012
"TOTAL SYSTEM SERVICES, INC.",GEORGIA,world,Statement & Designation By Foreign Corporation,Active,1983,90017
"A B C D COMPANY, LIMITED",HONG KONG,world,Statement & Designation By Foreign Corporation,Surrendered,1983,91750
CHOSCO CORPORATION N.V.,NETHERLANDS ANTILLES,world,Statement & Designation By Foreign Corporation,Surrendered,1983,90049
"CONBURRY INVESTMENTS CONSULTANTS, INC., N.V.",NETHERLANDS ANTILLES,world,Statement & Designation By Foreign Corporation,Forfeited,1983,90212
"ALE AMERICA, INC.",GEORGIA,world,Statement & Designation By Foreign Corporation,Forfeited,1983,90017
DMI INTERIM COMPANY,GEORGIA,world,Statement & Designation By Foreign Corporation,Surrendered,1983,90017
